Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabe,Word Family,Meaning,Onset for first letter,
cunning,3469,6867,wily,-1,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,12049,cagey,-1,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,12666,shrewd,6,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,13044,artful,-1,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,15340,slick,-1,2,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,19379,subtle,6,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,24182,astute,-1,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,24357,canny,-1,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,25440,tricky,4,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,25905,smooth,3,2,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,27508,keen,3,2,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,31377,wary,6,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,31816,smart,3,2,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,31894,sly,-1,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,32381,streetwise,-1,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,34067,shifty,-1,3,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
cunning,3469,37253,smarts,-1,2,2,cunning,"{'Noun': ['shrewdness as demonstrated by being skilled in deception', 'crafty artfulness (especially in deception'], 'Adjective': ['attractive especially by means of smallness or prettiness or quaintness', 'marked by skill in deception', 'showing inventiveness and skill']}","['cunning', 'gunning', 'running']",banning;canning;fanning;manning;panning;tanning;conning;wonning;cunning;gunning;running;ginning
curb,8406,453,lip,3,2,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,905,edge,3,2,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,2182,harness,-1,2,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,2202,barrier,4,3,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,2544,ledge,-1,3,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,2998,chain,3,2,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,4945,limitation,5,2,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,6364,deterrent,6,2,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,6433,rein,-1,3,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,6837,restriction,6,3,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,7699,restraint,5,3,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,8769,border,3,2,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,9873,brake,3,2,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,14304,hindrance,-1,2,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
curb,8406,22406,rim,-1,2,1,curb,"{'Noun': ['an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter', ""a horse's bit with an attached chain or strap to check the horse"", 'a stock exchange in New York', 'the act of restraining power or action or limiting excess'], 'Verb': ['lessen the intensity of; temper; hold in restraint; hold or keep within limits', 'keep to the curb', 'place restrictions on']}","['curb', 'turb']",curb;turb
custody,9004,372,watch,1,2,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,651,observation,4,2,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,966,care,4,3,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,3813,conservation,4,2,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,4418,protection,4,3,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,5006,preservation,5,2,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,5363,keeping,-1,2,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,6371,management,4,2,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,8209,ward,4,2,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,10639,salvation,-1,2,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,16834,trusteeship,-1,2,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,18830,aegis,-1,2,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,28372,safekeeping,-1,2,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
custody,9004,29360,guardianship,-1,3,3,custody,"{'Noun': ['a state of being confined (usually for a short time', 'holding by the police', ""(with `in'""]}",['custody'],custody
cynical,24370,2808,suspicious,4,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,5644,wry,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,6624,pessimistic,4,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,6779,contemptuous,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,7422,mocking,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,12222,sardonic,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,17548,skeptical,6,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,17844,derisive,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,24304,ironic,6,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,30835,misanthropic,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,31660,scornful,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,32448,sarcastic,6,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24370,32449,sneering,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,2808,suspicious,4,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,5644,wry,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,6624,pessimistic,4,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,6779,contemptuous,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,7422,mocking,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,12222,sardonic,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,17548,skeptical,6,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,17844,derisive,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,24304,ironic,6,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,30835,misanthropic,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,31660,scornful,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,32448,sarcastic,6,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,30053,32449,sneering,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,6848,2808,suspicious,4,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,6848,5644,wry,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,6848,5663,ironic,6,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,6848,6624,pessimistic,4,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,6848,6779,contemptuous,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,6848,7422,mocking,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,6848,12222,sardonic,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,6848,17548,skeptical,6,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,6848,17844,derisive,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,6848,30835,misanthropic,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,20551,2808,suspicious,4,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,20551,5644,wry,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,20551,6624,pessimistic,4,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,20551,6779,contemptuous,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,20551,7422,mocking,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,20551,12222,sardonic,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,20551,12757,ironic,6,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,20551,17548,skeptical,6,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,20551,17844,derisive,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,20551,30835,misanthropic,-1,1,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,2808,suspicious,4,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,5644,wry,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,6624,pessimistic,4,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,6779,contemptuous,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,7422,mocking,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,12222,sardonic,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,17548,skeptical,6,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,17844,derisive,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,24304,ironic,6,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,30835,misanthropic,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,31660,scornful,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,32448,sarcastic,6,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
cynical,24876,32449,sneering,-1,3,3,cynic,{'Adjective': ['believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others']},['cynical'],conical;cynical
dated,9829,5076,outdated,-1,1,2,date,"{'Verb': ['go on a date with', 'stamp with a date', 'assign a date to; determine the (probable', 'date regularly; have a steady relationship with', 'provide with a dateline; mark with a date'], 'Adjective': ['marked by features of the immediate and usually discounted past']}","['bated', 'fated', 'gated', 'lated', 'rated']",doted;moted;noted;bated;fated;gated;lated;rated
dated,9829,5498,archaic,-1,1,2,date,"{'Verb': ['go on a date with', 'stamp with a date', 'assign a date to; determine the (probable', 'date regularly; have a steady relationship with', 'provide with a dateline; mark with a date'], 'Adjective': ['marked by features of the immediate and usually discounted past']}","['bated', 'fated', 'gated', 'lated', 'rated']",doted;moted;noted;bated;fated;gated;lated;rated
dated,9829,10224,antiquated,-1,2,2,date,"{'Verb': ['go on a date with', 'stamp with a date', 'assign a date to; determine the (probable', 'date regularly; have a steady relationship with', 'provide with a dateline; mark with a date'], 'Adjective': ['marked by features of the immediate and usually discounted past']}","['bated', 'fated', 'gated', 'lated', 'rated']",doted;moted;noted;bated;fated;gated;lated;rated
dated,9829,11388,obsolete,5,3,2,date,"{'Verb': ['go on a date with', 'stamp with a date', 'assign a date to; determine the (probable', 'date regularly; have a steady relationship with', 'provide with a dateline; mark with a date'], 'Adjective': ['marked by features of the immediate and usually discounted past']}","['bated', 'fated', 'gated', 'lated', 'rated']",doted;moted;noted;bated;fated;gated;lated;rated
dated,9829,22081,unfashionable,4,3,2,date,"{'Verb': ['go on a date with', 'stamp with a date', 'assign a date to; determine the (probable', 'date regularly; have a steady relationship with', 'provide with a dateline; mark with a date'], 'Adjective': ['marked by features of the immediate and usually discounted past']}","['bated', 'fated', 'gated', 'lated', 'rated']",doted;moted;noted;bated;fated;gated;lated;rated
dated,9829,32121,old-fashioned,3,1,2,date,"{'Verb': ['go on a date with', 'stamp with a date', 'assign a date to; determine the (probable', 'date regularly; have a steady relationship with', 'provide with a dateline; mark with a date'], 'Adjective': ['marked by features of the immediate and usually discounted past']}","['bated', 'fated', 'gated', 'lated', 'rated']",doted;moted;noted;bated;fated;gated;lated;rated
dated,9829,32122,old hat,-1,3,2,date,"{'Verb': ['go on a date with', 'stamp with a date', 'assign a date to; determine the (probable', 'date regularly; have a steady relationship with', 'provide with a dateline; mark with a date'], 'Adjective': ['marked by features of the immediate and usually discounted past']}","['bated', 'fated', 'gated', 'lated', 'rated']",doted;moted;noted;bated;fated;gated;lated;rated
dated,9829,33998,outmoded,-1,2,2,date,"{'Verb': ['go on a date with', 'stamp with a date', 'assign a date to; determine the (probable', 'date regularly; have a steady relationship with', 'provide with a dateline; mark with a date'], 'Adjective': ['marked by features of the immediate and usually discounted past']}","['bated', 'fated', 'gated', 'lated', 'rated']",doted;moted;noted;bated;fated;gated;lated;rated
dated,9829,38144,obsolescent,-1,3,2,date,"{'Verb': ['go on a date with', 'stamp with a date', 'assign a date to; determine the (probable', 'date regularly; have a steady relationship with', 'provide with a dateline; mark with a date'], 'Adjective': ['marked by features of the immediate and usually discounted past']}","['bated', 'fated', 'gated', 'lated', 'rated']",doted;moted;noted;bated;fated;gated;lated;rated
dazed,31831,3373,bewildered,-1,1,2,daze,"{'Verb': ['to cause someone to lose clear vision, especially from intense light', 'overcome as with astonishment or disbelief'], 'Adjective': ['in a state of mental numbness especially as resulting from shock', 'or stupefied', 'stunned or confused and slow to react (as from blows or drunkenness or exhaustion']}","['dazed', 'mazed']",dazed;mazed;dozed
dazed,31831,12019,stunned,6,1,2,daze,"{'Verb': ['to cause someone to lose clear vision, especially from intense light', 'overcome as with astonishment or disbelief'], 'Adjective': ['in a state of mental numbness especially as resulting from shock', 'or stupefied', 'stunned or confused and slow to react (as from blows or drunkenness or exhaustion']}","['dazed', 'mazed']",dazed;mazed;dozed
